ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Occidente,0,,"Garaje(s), Jardin, Terraza","Balcon, Cocina Integral, Cuarto de Servicio, Cuarto de Servicio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",400.0,5,,Venta,5500006,Medellin,"CASA 2 NIVELES LOS COLORES CERCA IGLESIA SAN CLEMENTE. 5 Habitaciones,  Alcoba del Servicio,  5 Banos,  2 Patios,  Terraza,  Cocina Integral,  Zona de Ropas,  2 Salas,  Comedor,  Star,  Balcon,  Garaje para 2 Camionetas,  Jardin Interior,  Excelente Ubicacion,  Estrato 5. AREA CONSTRUIDA: 400 M2 AREA LOTE: 243 M2 FRENTE 9 X 27 DE FONDO PEDIDO: 1.100 MILLONES.",Los Colores,,88701,BienesyAutos.com,,,2,6.2665901184082,-75.5937881469727,Los Colores,20,Los Colores,6124577,Casa,Used,,,,6,1100000000,,5,5500106
Occidente,0,,"Acceso Pavimentado, Arboles frutales, Circuito cerrado de TV, Cochera, Garaje / Parqueadero(s), Garaje(s), Vista panoramica, Zonas Verdes","Alarma, Amoblado, Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",160.0,4,,Venta,5500006,Medellin,"Casa unifamiliar con miy buenos acabados ubicada en Santa Monica 2. Area 160 M2,  distribuidos en  4 habitaciones amplias iluminadas y ventiladas naturalmente,  cuatro banos,  cocina integral con red de gas,  sala,  comedor y zona de ropas independiente piso en ceramica en perfectas condiciones,  garaje electronico,  cuarto util y amplio antejardin   Ubicada en sector muy residencial con excelentes zonas verdes y completa tranquilidad para el descanso .",,,1649321,Habitar Propiedad Raiz,,1,1,4.70015096664429,-74.115119934082,,30,Carrera 96 a #37 a 25,6109576,Casa,Used,,,,4,580000000,,4,5500106
NorOccidente,249000,,"Jardin, Zonas Verdes","Cocina Integral, Cocina tipo Americano, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",96.0,2,16 a 30 anos,Venta,5500006,Medellin,"Codigo de Arrendamientos Santa Fe: V9789. Propiedad ubicada Calasanz,  cerca a la Iglesia de Emaus y la Avenida 80,  cuenta con facil acceso a rutas de buses integradas al metro..",Calasanz,,1851525,Arrendamientos Santa Fe,,1,1,6.29203605651855,-75.5434036254883,Calasanz,17,Carrera 81B No 54A - 43,6109783,Casa,Used,,,,3,320000000,,4,5500104
,312000,,"Bahias de parqueo, Garaje Cubierto, Piscina, Salon Comunal, Terraza, Vigilancia 24x7, Zonas Verdes","Balcon, Bano Auxiliar, Closet, Cocina Integral, Piso en Baldosa /  Marmol, Ventilacion Natural, Zona de lavanderia",Zona Residencial,132.0,3,9 a 15 anos,Venta,5500006,Medellin,"Casa de 3 niveles de 132 metros aproximados (por confirmar sobre escrituras),  cuenta con amplios espacios,  ubicada en unidad cerrada con zonas comunes ideales para compartir en familia,  cerca a D1 Loma de los Bernal. 679-34588.",,,172611,Portada Inmobiliaria,,,1,6.24470472335815,-75.6013336181641,,15,CALLE 15   80- 105,6109862,Casa,Used,,,,3,420000000,,5,0
,144000,,"Acceso Pavimentado, Arboles frutales, Circuito cerrado de TV, Cochera, En conjunto cerrado, Jardin, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia, Vista panoramica","Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Cocina Integral, Piso en Baldosa /  Marmol","Cerca de Zona Urbana, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",92.0,2,,Venta,5500006,Medellin,Casa unifamiliar  Campestre  Area 92mtrs2 posibilidad de manzarda queda de 130 mtrs2 3 alcobas  2 banos  Cocina integral  Buenos acabados  Unidad completa  Parqueadero cubierto  Admon 144.000  Predial 98.000 Sector loma del vergel  .,,,3004251,FRANQUICIA INMOBILIARIA,,1,1,6.17129707336426,-75.6278533935547,,13,"Cl. 48 Sur #5 Este64, San Antonio de Prado, Medellín, Antioquia",6159365,Casa,Used,,,,3,178000000,,3,0
NorOccidente,338500,,"Asador, Cancha de Futbol, Cochera, Jardin, Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Vigilancia, Vista panoramica, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Calentador, Closet, Cocina Integral, Comedor auxiliar, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",180.0,4,16 a 30 anos,Venta,5500006,Medellin,"Venta Casa en unidad cerrada,  Conjunto Residencial Quintanar de Calasanz PH; es una unidad que cuenta con 40 casa en total,  lo que hace sea una unidad tranquila y apetecida para vivir. Calasanz,  un barrio enclavado en varias zonas de alto movimiento de Medellin,  sigue siendo un sector residencial con zonas verdes,  pequeno y al mismo tiempo con acceso cercano a establecimientos comerciales,  culturales y recreativos. Su encanto radica en su buena ubicacion en el occidente de Medellin,  cuenta con un excelente servicio de transporte para satisfacer todos los presupuestos y todas las necesidades de los habitantes del barrio.  La casa cuenta con 3 pisos construidos con una excelente distribucion de sus espacios y ambientes,  entre los que tenemos:  Antejardin que te brinda la posibilidad de compartir y  disfrutar de este espacio tranquilo y aireado; Al ingresar nos encontramos con  la sala,  un espacio para biblioteca,  bano social y hacia el fondo  la cocina intregral lineal con meson independiente,   el am",,,1238372,Coffee Realty SAS,,1,1,6.26856088638306,-75.6023559570313,,25,Calle 51  84-199,6151634,Casa,Used,,,,0,600000000,,5,5500104
,0,,Ascensor,"Comedor auxiliar, Patio",,72.0,2,,Venta,5500006,Medellin,"CODIGO 2010 Casa de 3 niveles en la floresta cerca a al estacion floresta,  Cuenta con 4 alcobas,  2 closet,  sala,  comedor,  cocina semi,  red de gas,  zona de ropas,  2 banos,  piso en ceramica,  excelentes rutas de acceso. .",,,322109,Inmobiliaria Antioquia,,1,,6.25128984451294,-75.5759735107422,,8,CR 87 B · 49 DD - 38,6115662,Casa,Used,,,,4,250000000,,3,0
SurOccidente,0,,Vivienda Multifamiliar,"Bano Auxiliar, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",300.0,5,9 a 15 anos,Venta,5500006,Medellin,"PARA CONSTRUCTORES O INVERSIONISTAS,  venta de casa o casa lote,  se pueden construir hasta 5 pisos. Area 300 mts. Es un primer piso, interior con 2 pisos construidos. Garaje que esta en el momento como aparta estudio con bano, cocina sencilla y todos los servicios, habitaciones 6,  banos 5,  patio, cocina semi integral, estrato 3. Ubicacion:cerca a la U de  los Molinos,  Metro plus los Alpes, parque de Belen. NOTA IMPORTANTE: en el momento se encuentra rentando mensual toda la propiedad en $3.450.000.",Belen Los Alpes,,2957531,PIASSE INMOBILIARIA,,1,1,0,0,Belen Los Alpes,27,carrera 83b  27a -27,6125923,Casa,Used,,,,6,800000000,,3,5500105
Occidente,0,,,"Balcon, Bano Auxiliar, Cocina Integral",,191.0,3,,Venta,5500006,Medellin,"Se vende casa en el sector de laureles,  con 5 habitaciones,  sala,  comedor,  4 closet,  cocina integral,  3 patios,  piso en baldosa,  2 balcones,  estrato 5,  area de 191.25 mts,  3 banos  precio: 550.000.000  cerca a la universidad UPB  .",,,416189,Arrendamientos Alnago,,2,1,6.23825454711914,-75.5898056030273,,29,calle32f#68-25,6115283,Casa,Used,,,,5,550000000,,5,5500106
SurOriente,1000000,,"Acceso Pavimentado, Arboles frutales, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Porteria / Recepcion, Terraza, Vigilancia, Vista panoramica, Zonas Verdes","Alarma, Bano Auxiliar, Bano Independiente, Calentador, Chimenea, Citofono, Closet, Cocina Integral, Cuarto de Servicio, Despensa, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Trans. Publico cercano, Zona Campestre, Zona Residencial",664.0,4,,Venta,5500006,Medellin,"Confortable casa para la venta en las Palmas,  excelente ubicacion con muy buenas vias de acceso,  conjunto residencial con seguridad privada las 24 horas.   Diseno exclusivo,  acabados de lujo,  zonas verdes y arborizacion. Tiene un lote de 2100 mt2 y un area construida de 664.19 mt2. Son solo 2 niveles. En el primero,  cocina integral completa,  zona de ropas,  habitacion del servicio,  salon comedor integrado,  bano social,  jardin interior,  chimenea a gas. Segundo nivel,  habitacion principal con bano,  vestier y turco,  2 habitaciones con vestier y bano,  sala de tv,  estudio,  terraza con vista a Medellin integrada a la alcoba principal.   La casa tiene manejo de aguas de lluvia,  lote cercado,  jacuzzi,  tablero de basquetbol,  columpio,  para rayos,  cuarto util,  cuarto de mayordomo y cuarto de maquinas. En general la casa tiene excelentes comodidades.  Valor $5.000 millones .",,,546883,Casas Confort Soluciones Inmobiliarias,,1,Más de 10,6.21571731567383,-75.5525741577148,,19,Asturias Palmas Cs 11,5761693,Casa,Used,,,,3,4990000000,,6,5500102
SurOccidente,0,,,"Calentador, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",220.0,2,,Venta,5500006,Medellin,"Espectacular casa en san bernardo,  con 220mt2,  con posibilidad de vivienda o negocio,  en el mejor punto del sector,  con todas las comodidades para u buen vivir,  colegios,  supermercados,  excelente sevicio de transporte publico  220mt2 Sala Comedor 4 Alcobas 3 Closets Cocina sencilla Red de gas 2 Patios Grandes Zona de ropas 2 Banos Terraza Tracera.",Belen San Bernardo,,1170496,PSC INMOBILIARIA,,1,,6.22481966018677,-75.5959777832031,Belen San Bernardo,24,CR 75  21 - 42,6132900,Casa,Used,,,,4,390000000,,3,5500105
NorOccidente,23000,,"En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Sala de internet, Vigilancia, Vista panoramica, Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Cocina Integral, Comedor auxiliar, Deposito / Bodega, Despensa, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",72.0,2,16 a 30 anos,Venta,5500006,Medellin,"Casa, dos pisos, techo, aire para futuro 3o. y 4o. pisos. 170 millons, En el 2o.piso; 3 alcobas, 2 closets, 1 bano cabinado, balcon. En 1er.piso; sala, comedor, cocina integral, 1bano social, cuarto util, estudio, patio, gas. Cada propietario con derecho a su parqueadero. se accede por escalas, esta a mitad de cuadra, Unib. Cerros d la Madera, brr. Boyaca Las Brisas, norte, krr 68b x cll 119. 23.000 Admon comunitaria. FAVOR personas REALMENTE interesadas.",,,58857,wil patino,,1,1,6.31163024902344,-75.566650390625,,10,carrera 68 b · 119 - 42,6115183,Casa,Used,,,,3,170000000,,3,5500104
,0,,,"Bano de Servicio, Closet, Instalacion de gas, Patio, Zona de lavanderia",Zona Residencial,149.0,2,,Venta,5500006,Medellin,"Casa esquinera  y  apartamento en venta  sector de Santa Monica,  con sala comedor ,  6 alcobas , 3 closet,  semi integral,  alacena,  1 patio,  2 banos,  piso en ceramica,  red de gas,  garaje usado para negocio. Informacion se refiere a la casa y el apartamento en venta..",,,28945,Arrendamientos El Castillo S.A.S,,,,0,0,,14,CL 34 D 89 05,6135247,Casa,Used,,,,3,310000000,,3,0
,0,,Garaje(s),"Balcon, Bano Auxiliar, Calentador, Cocina Integral, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",190.0,4,1 a 8 anos,Venta,5500006,Medellin,CASA SAN PABLO GUAYABAL  AREA: 105 MTS (UNIFAMILIAR) 190 Mts. CONSTRUIDOS. SALA COMEDOR COCINA INTEGRAL PATIO MALACATE ESCALAS 4 BANOS 4 HABITACIONES CLOSET  SALA DE TV. BALCON CITOFONO PREDIAL: $208.000 TRIMESTRAL ESTRATO 4 SEIS ANOS DE CONSTRUIDA $ LA CASA ESTA ACONDICIONADA PARA ADULTOS MAYORES O PERSONAS EN SITUACION DE DISCAPACIDAD..,,,2955057,REAL ESTATE MEDELLIN,,1,2,6.19858169555664,-75.5828475952148,,29,calle 18,6135128,Casa,Used,,,,4,620000000,,4,0
SurOriente,950000,,"Acceso Pavimentado, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Jardin, Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Independiente, Calentador, Citofono, Closet, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Estudio, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Trans. Publico cercano, Zona Residencial",350.0,6,,Venta,5500006,Medellin,"Se vende excelente casa en Castropol,  de 350mtrs 4 habitaciones mas habitacion de servicios,  5 banos,  3 salas,  comedor,  oficina ,  oratorio,  cocina integral,  red de gas,  zona de ropas,  2 cuartos utiles,  3 parqueaderos la privados,  pisos en marmol y madera. Esta ubicada cerca del carulla de las palmas,  av 34 y Av poblado,  no tiene pico y placa y con facil acceso al tunel de oriente. Admon $950.000  Predial $1.200.000 trimestral  Es una casa de tres pisos .",,,300091,Petra Inmobiliaria,,1,3,6.20438814163208,-75.5657119750977,,22,"Cl15#35a-22,Urbanizacion Hungria",5418110,Casa,Used,,,,4,880000000,,6,5500102
,850800,,"Alcantarillado, Asador, Bahias de parqueo, En conjunto cerrado, Parqueadero Visitantes, Piscina, Terraza, Vigilancia 24x7, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Closet, Cocina Equipada, Cocina Integral, Comedor, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Piso en Alfombra, Piso en Madera, Ventilacion Natural, Zona de lavanderia","Area Urbana, Cerca a sector comercial, Zona Residencial",248.0,3,Mas de 30 anos,Venta,5500006,Medellin,"Casa en venta ubicada en el sector El Campestre de la ciudad de Medellin,  con facil acceso,  proximo a zona comercial,  terreno con arboles,  vista jardines,  zona tranquila.  743-2774.",,,1995170,Arrendamientos Londono Gomez,,,4,6.1857705116272,-75.571647644043,,30,CARRERA 35   16 A SUR- 75,5240093,Casa,Used,,,,4,990000000,,6,0
SurOriente,0,,"En conjunto cerrado, Garaje / Parqueadero(s), Parqueadero Visitantes, Porteria / Recepcion, Zona Infantil, Zonas Verdes","Calentador, Closet, Cuarto de Servicio, Zona de lavanderia",,240.0,4,,Venta,5500006,Medellin,"Casa para venta en unidad cerrada. Cuenta con cuatro subniveles,  piso en madera,  4 alcobas mas la del servicio,  bano y vestier en la principal. Hall de acceso,  sala comedor,  estar de tv,  cocina integral,  patio con jardin interno y parqueadero independiente. La unidad cuenta con parque para ninos,  zonas verdes,  vigilancia,  citofonia,  porteria 24 horas y circuto cerrado de tv...",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,20,,4292447,Casa,Used,,,,4,535000000,,6,5500102
SurOriente,0,,"En conjunto cerrado, Garaje / Parqueadero(s), Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Zona Infantil, Zonas Verdes","Calentador, Closet, Cuarto de Servicio, Estudio, Instalacion de gas, Patio, Zona de lavanderia",,287.0,4,,Venta,5500006,Medellin,"Casa en unidad cerrada sector los balsos cerca a isa y al colegio la colina,  sector exclusivo,  facil acceso desde via principal y a rutas de transporte. Ambiente tranquilo con mucha zona verde,  de poco flujo vehicular,  transito de solo residentes. Piso en marmol y madera,  cuatro niveles,  hall de acceso,  sala y comedor independientes con chimenea,  estudio,  estar de tv. 4 alcobas con bano y tina en la principal. Cocina integral,  terraza descubierta y con vista a zona verde,  vigilancia 24horas..",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,20,,3642240,Casa,Used,,,,4,870000000,,6,5500102
SurOriente,0,,,,,275.0,1,,Venta,5500006,Medellin,"Casa para uso comercial en venta. Cuenta con dos niveles,  piso en mortero,  dos patios y aproximadamente 10 espacios independientes ya que son dos casas y se negocian juntas. Esta ubicada cercana al parque y con cercania al comercio del sector...",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,12,,4292420,Casa,Used,,,,5,890000000,,6,5500102
SurOriente,0,,"En conjunto cerrado, Garaje / Parqueadero(s), Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Zonas Verdes","Closet, Cuarto de Servicio, Zona de lavanderia",,300.0,3,,Venta,5500006,Medellin,"Casa para venta en unidad cerrada. Cuenta con dos niveles,  piso en marmol,  3 alcobas mas la del servicio,  bano y vestier en la principal. Sala comedor,  cocina integral,  estar de tv,  comedor auxiliar,  patio con jardin interior y parqueadero lineal. La unidad cuenta con salon social,  zonas verdes,  vigilancia,  citofonia,  porteria 24 horas,  circuito cerrado de tv y caja fuerte. ..",,,345580,Prointegral,,,,6.20159912109375,-75.572135925293,,19,,5140166,Casa,Used,,,,3,755000000,,6,5500102
SurOccidente,50000,,,"Balcon, Instalacion de gas, Patio","Trans. Publico cercano, Zona Comercial, Zona Residencial",69.0,2,16 a 30 anos,Venta,5500006,Medellin,casa de 2 pisos guayabal bien ubicada excelentes medios de transporte restaurantes D1 cerca de la 80 y de la avenida guayabal tiene sala comedor cocina integral 3 alcobas 2 banos patio y mirador Parqueadero comun negociable,Guayabal,,1138681,Ye Goez,,,,6.20138502120972,-75.5860214233398,Guayabal,17,Cerca del parador paisa y los pandas. ,6118048,Casa,Used,,,,3,240000000,,3,5500105
SurOriente,605000,,"Circuito cerrado de TV, En conjunto cerrado, Jardin, Piscina, Terraza, Vigilancia, Zonas Verdes","Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Supermercados / C.Comerciales, Zona Residencial",600.0,5,,Venta,5500006,Medellin,"CASA CAMPESTRE EN VENTA EL POBLADO SECTOR EL TESORO. 4 Habitaciones,  alcoba de servicio,  5 banos,  cocina integral,  zona de ropas,  2 salas,  comedor principal y auxiliar,  estudio,  star,  deck,  4 parqueaderos,  piscina,  vista a la ciudad,  unidad cerrada,  porteria 24 horas,  estrato 6. AREA CONSTRUIDA: 600 M2 AREA LOTE: 3.100 M2 ADMINISTRACION: $605.000 PEDIDO: 3.600 MILLONES.",El Poblado,,88701,BienesyAutos.com,,,4,6.20190715789795,-75.5559234619141,El Poblado,11,El Tesoro,6128021,Casa,Used,,,,5,3600000000,,6,5500102
